"year","industry_branch_code","industry_branch_name","average_salary","average_salary_all_industries","category_code","category_name","average_price"
2011,K,Peněžnictví a pojišťovnictví,41893.00,23870.88,"117401",Konzumní brambory,13.53
2011,K,Peněžnictví a pojišťovnictví,41893.00,23870.88,"118101",Cukr krystalový,22.45
2011,K,Peněžnictví a pojišťovnictví,41893.00,23870.88,"122102",Přírodní minerální voda uhličitá,8.29
2011,K,Peněžnictví a pojišťovnictví,41893.00,23870.88,"213201","Pivo výčepní, světlé, lahvové",10.05
2011,K,Peněžnictví a pojišťovnictví,41893.00,23870.88,"2000001",Kapr živý,86.85
2011,L,Činnosti v oblasti nemovitostí,21710.25,23870.88,"111101",Rýže loupaná dlouhozrnná,33.34
2011,L,Činnosti v oblasti nemovitostí,21710.25,23870.88,"111201",Pšeničná mouka hladká,11.44
2011,L,Činnosti v oblasti nemovitostí,21710.25,23870.88,"111301",Chléb konzumní kmínový,21.63
2011,L,Činnosti v oblasti nemovitostí,21710.25,23870.88,"111303",Pečivo pšeničné bílé,43.25
2011,L,Činnosti v oblasti nemovitostí,21710.25,23870.88,"111602",Těstoviny vaječné,35.14
2011,L,Činnosti v oblasti nemovitostí,21710.25,23870.88,"112101",Hovězí maso zadní bez kosti,180.73
2011,L,Činnosti v oblasti nemovitostí,21710.25,23870.88,"112201",Vepřová pečeně s kostí,100.04
2011,L,Činnosti v oblasti nemovitostí,21710.25,23870.88,"112401",Kuřata kuchaná celá,58.29
2011,L,Činnosti v oblasti nemovitostí,21710.25,23870.88,"112704",Šunkový salám,115.91
2011,L,Činnosti v oblasti nemovitostí,21710.25,23870.88,"114201",Mléko polotučné pasterované,17.65
2011,L,Činnosti v oblasti nemovitostí,21710.25,23870.88,"114401",Jogurt bílý netučný,6.52
2011,L,Činnosti v oblasti nemovitostí,21710.25,23870.88,"114501",Eidamská cihla,122.38
2011,L,Činnosti v oblasti nemovitostí,21710.25,23870.88,"114701",Vejce slepičí čerstvá,23.21
2011,L,Činnosti v oblasti nemovitostí,21710.25,23870.88,"115101",Máslo,139.19
2011,L,Činnosti v oblasti nemovitostí,21710.25,23870.88,"115201",Rostlinný roztíratelný tuk,88.72
2011,L,Činnosti v oblasti nemovitostí,21710.25,23870.88,"116101",Pomeranče,28.06
2011,L,Činnosti v oblasti nemovitostí,21710.25,23870.88,"116103",Banány žluté,26.97
2011,L,Činnosti v oblasti nemovitostí,21710.25,23870.88,"116104",Jablka konzumní,29.17
2011,L,Činnosti v oblasti nemovitostí,21710.25,23870.88,"117101",Rajská jablka červená kulatá,30.31
2011,L,Činnosti v oblasti nemovitostí,21710.25,23870.88,"117103",Papriky,53.29
2011,L,Činnosti v oblasti nemovitostí,21710.25,23870.88,"117106",Mrkev,16.44
2011,L,Činnosti v oblasti nemovitostí,21710.25,23870.88,"117401",Konzumní brambory,13.53
2011,L,Činnosti v oblasti nemovitostí,21710.25,23870.88,"118101",Cukr krystalový,22.45
2011,L,Činnosti v oblasti nemovitostí,21710.25,23870.88,"122102",Přírodní minerální voda uhličitá,8.29
2011,L,Činnosti v oblasti nemovitostí,21710.25,23870.88,"213201","Pivo výčepní, světlé, lahvové",10.05
2011,L,Činnosti v oblasti nemovitostí,21710.25,23870.88,"2000001",Kapr živý,86.85
2011,M,"Profesní, vědecké a technické činnosti",31423.75,23870.88,"111101",Rýže loupaná dlouhozrnná,33.34
2011,M,"Profesní, vědecké a technické činnosti",31423.75,23870.88,"111201",Pšeničná mouka hladká,11.44
2011,M,"Profesní, vědecké a technické činnosti",31423.75,23870.88,"111301",Chléb konzumní kmínový,21.63
2011,M,"Profesní, vědecké a technické činnosti",31423.75,23870.88,"111303",Pečivo pšeničné bílé,43.25
2011,M,"Profesní, vědecké a technické činnosti",31423.75,23870.88,"111602",Těstoviny vaječné,35.14
2011,M,"Profesní, vědecké a technické činnosti",31423.75,23870.88,"112101",Hovězí maso zadní bez kosti,180.73
2011,M,"Profesní, vědecké a technické činnosti",31423.75,23870.88,"112201",Vepřová pečeně s kostí,100.04
2011,M,"Profesní, vědecké a technické činnosti",31423.75,23870.88,"112401",Kuřata kuchaná celá,58.29
2011,M,"Profesní, vědecké a technické činnosti",31423.75,23870.88,"112704",Šunkový salám,115.91
2011,M,"Profesní, vědecké a technické činnosti",31423.75,23870.88,"114201",Mléko polotučné pasterované,17.65
2011,M,"Profesní, vědecké a technické činnosti",31423.75,23870.88,"114401",Jogurt bílý netučný,6.52
2011,M,"Profesní, vědecké a technické činnosti",31423.75,23870.88,"114501",Eidamská cihla,122.38
2011,M,"Profesní, vědecké a technické činnosti",31423.75,23870.88,"114701",Vejce slepičí čerstvá,23.21
2011,M,"Profesní, vědecké a technické činnosti",31423.75,23870.88,"115101",Máslo,139.19
2011,M,"Profesní, vědecké a technické činnosti",31423.75,23870.88,"115201",Rostlinný roztíratelný tuk,88.72
2011,M,"Profesní, vědecké a technické činnosti",31423.75,23870.88,"116101",Pomeranče,28.06
2011,M,"Profesní, vědecké a technické činnosti",31423.75,23870.88,"116103",Banány žluté,26.97
2011,M,"Profesní, vědecké a technické činnosti",31423.75,23870.88,"116104",Jablka konzumní,29.17
2011,M,"Profesní, vědecké a technické činnosti",31423.75,23870.88,"117101",Rajská jablka červená kulatá,30.31
2011,M,"Profesní, vědecké a technické činnosti",31423.75,23870.88,"117103",Papriky,53.29
2011,M,"Profesní, vědecké a technické činnosti",31423.75,23870.88,"117106",Mrkev,16.44
2011,M,"Profesní, vědecké a technické činnosti",31423.75,23870.88,"117401",Konzumní brambory,13.53
2011,M,"Profesní, vědecké a technické činnosti",31423.75,23870.88,"118101",Cukr krystalový,22.45
2011,M,"Profesní, vědecké a technické činnosti",31423.75,23870.88,"122102",Přírodní minerální voda uhličitá,8.29
2011,M,"Profesní, vědecké a technické činnosti",31423.75,23870.88,"213201","Pivo výčepní, světlé, lahvové",10.05
2011,M,"Profesní, vědecké a technické činnosti",31423.75,23870.88,"2000001",Kapr živý,86.85
2011,N,Administrativní a podpůrné činnosti,14263.67,23870.88,"111101",Rýže loupaná dlouhozrnná,33.34
2011,N,Administrativní a podpůrné činnosti,14263.67,23870.88,"111201",Pšeničná mouka hladká,11.44
2011,N,Administrativní a podpůrné činnosti,14263.67,23870.88,"111301",Chléb konzumní kmínový,21.63
2011,N,Administrativní a podpůrné činnosti,14263.67,23870.88,"111303",Pečivo pšeničné bílé,43.25
2011,N,Administrativní a podpůrné činnosti,14263.67,23870.88,"111602",Těstoviny vaječné,35.14
2011,N,Administrativní a podpůrné činnosti,14263.67,23870.88,"112101",Hovězí maso zadní bez kosti,180.73
2011,N,Administrativní a podpůrné činnosti,14263.67,23870.88,"112201",Vepřová pečeně s kostí,100.04
2011,N,Administrativní a podpůrné činnosti,14263.67,23870.88,"112401",Kuřata kuchaná celá,58.29
2011,N,Administrativní a podpůrné činnosti,14263.67,23870.88,"112704",Šunkový salám,115.91
2011,N,Administrativní a podpůrné činnosti,14263.67,23870.88,"114201",Mléko polotučné pasterované,17.65
2011,N,Administrativní a podpůrné činnosti,14263.67,23870.88,"114401",Jogurt bílý netučný,6.52
2011,N,Administrativní a podpůrné činnosti,14263.67,23870.88,"114501",Eidamská cihla,122.38
2011,N,Administrativní a podpůrné činnosti,14263.67,23870.88,"114701",Vejce slepičí čerstvá,23.21
2011,N,Administrativní a podpůrné činnosti,14263.67,23870.88,"115101",Máslo,139.19
2011,N,Administrativní a podpůrné činnosti,14263.67,23870.88,"115201",Rostlinný roztíratelný tuk,88.72
2011,N,Administrativní a podpůrné činnosti,14263.67,23870.88,"116101",Pomeranče,28.06
2011,N,Administrativní a podpůrné činnosti,14263.67,23870.88,"116103",Banány žluté,26.97
2011,N,Administrativní a podpůrné činnosti,14263.67,23870.88,"116104",Jablka konzumní,29.17
2011,N,Administrativní a podpůrné činnosti,14263.67,23870.88,"117101",Rajská jablka červená kulatá,30.31
2011,N,Administrativní a podpůrné činnosti,14263.67,23870.88,"117103",Papriky,53.29
2011,N,Administrativní a podpůrné činnosti,14263.67,23870.88,"117106",Mrkev,16.44
2011,N,Administrativní a podpůrné činnosti,14263.67,23870.88,"117401",Konzumní brambory,13.53
2011,N,Administrativní a podpůrné činnosti,14263.67,23870.88,"118101",Cukr krystalový,22.45
2011,N,Administrativní a podpůrné činnosti,14263.67,23870.88,"122102",Přírodní minerální voda uhličitá,8.29
2011,N,Administrativní a podpůrné činnosti,14263.67,23870.88,"213201","Pivo výčepní, světlé, lahvové",10.05
2011,N,Administrativní a podpůrné činnosti,14263.67,23870.88,"2000001",Kapr živý,86.85
2011,O,Veřejná správa a obrana; povinné sociální zabezpečení,23239.78,23870.88,"111101",Rýže loupaná dlouhozrnná,33.34
2011,O,Veřejná správa a obrana; povinné sociální zabezpečení,23239.78,23870.88,"111201",Pšeničná mouka hladká,11.44
2011,O,Veřejná správa a obrana; povinné sociální zabezpečení,23239.78,23870.88,"111301",Chléb konzumní kmínový,21.63
2011,O,Veřejná správa a obrana; povinné sociální zabezpečení,23239.78,23870.88,"111303",Pečivo pšeničné bílé,43.25
2011,O,Veřejná správa a obrana; povinné sociální zabezpečení,23239.78,23870.88,"111602",Těstoviny vaječné,35.14
2011,O,Veřejná správa a obrana; povinné sociální zabezpečení,23239.78,23870.88,"112101",Hovězí maso zadní bez kosti,180.73
2011,O,Veřejná správa a obrana; povinné sociální zabezpečení,23239.78,23870.88,"112201",Vepřová pečeně s kostí,100.04
2011,O,Veřejná správa a obrana; povinné sociální zabezpečení,23239.78,23870.88,"112401",Kuřata kuchaná celá,58.29
2011,O,Veřejná správa a obrana; povinné sociální zabezpečení,23239.78,23870.88,"112704",Šunkový salám,115.91
2011,O,Veřejná správa a obrana; povinné sociální zabezpečení,23239.78,23870.88,"114201",Mléko polotučné pasterované,17.65
2011,O,Veřejná správa a obrana; povinné sociální zabezpečení,23239.78,23870.88,"114401",Jogurt bílý netučný,6.52
2011,O,Veřejná správa a obrana; povinné sociální zabezpečení,23239.78,23870.88,"114501",Eidamská cihla,122.38
2011,O,Veřejná správa a obrana; povinné sociální zabezpečení,23239.78,23870.88,"114701",Vejce slepičí čerstvá,23.21
2011,O,Veřejná správa a obrana; povinné sociální zabezpečení,23239.78,23870.88,"115101",Máslo,139.19
2011,O,Veřejná správa a obrana; povinné sociální zabezpečení,23239.78,23870.88,"115201",Rostlinný roztíratelný tuk,88.72
2011,O,Veřejná správa a obrana; povinné sociální zabezpečení,23239.78,23870.88,"116101",Pomeranče,28.06
2011,O,Veřejná správa a obrana; povinné sociální zabezpečení,23239.78,23870.88,"116103",Banány žluté,26.97
2011,O,Veřejná správa a obrana; povinné sociální zabezpečení,23239.78,23870.88,"116104",Jablka konzumní,29.17
2011,O,Veřejná správa a obrana; povinné sociální zabezpečení,23239.78,23870.88,"117101",Rajská jablka červená kulatá,30.31
2011,O,Veřejná správa a obrana; povinné sociální zabezpečení,23239.78,23870.88,"117103",Papriky,53.29
2011,O,Veřejná správa a obrana; povinné sociální zabezpečení,23239.78,23870.88,"117106",Mrkev,16.44
2011,O,Veřejná správa a obrana; povinné sociální zabezpečení,23239.78,23870.88,"117401",Konzumní brambory,13.53
2011,O,Veřejná správa a obrana; povinné sociální zabezpečení,23239.78,23870.88,"118101",Cukr krystalový,22.45
2011,O,Veřejná správa a obrana; povinné sociální zabezpečení,23239.78,23870.88,"122102",Přírodní minerální voda uhličitá,8.29
2011,O,Veřejná správa a obrana; povinné sociální zabezpečení,23239.78,23870.88,"213201","Pivo výčepní, světlé, lahvové",10.05
2011,O,Veřejná správa a obrana; povinné sociální zabezpečení,23239.78,23870.88,"2000001",Kapr živý,86.85
2011,P,Vzdělávání,22636.88,23870.88,"111101",Rýže loupaná dlouhozrnná,33.34
2011,P,Vzdělávání,22636.88,23870.88,"111201",Pšeničná mouka hladká,11.44
2011,P,Vzdělávání,22636.88,23870.88,"111301",Chléb konzumní kmínový,21.63
2011,P,Vzdělávání,22636.88,23870.88,"111303",Pečivo pšeničné bílé,43.25
2011,P,Vzdělávání,22636.88,23870.88,"111602",Těstoviny vaječné,35.14
2011,P,Vzdělávání,22636.88,23870.88,"112101",Hovězí maso zadní bez kosti,180.73
2011,P,Vzdělávání,22636.88,23870.88,"112201",Vepřová pečeně s kostí,100.04
2011,P,Vzdělávání,22636.88,23870.88,"112401",Kuřata kuchaná celá,58.29
2011,P,Vzdělávání,22636.88,23870.88,"112704",Šunkový salám,115.91
2011,P,Vzdělávání,22636.88,23870.88,"114201",Mléko polotučné pasterované,17.65
2011,P,Vzdělávání,22636.88,23870.88,"114401",Jogurt bílý netučný,6.52
2011,P,Vzdělávání,22636.88,23870.88,"114501",Eidamská cihla,122.38
2011,P,Vzdělávání,22636.88,23870.88,"114701",Vejce slepičí čerstvá,23.21
2011,P,Vzdělávání,22636.88,23870.88,"115101",Máslo,139.19
2011,P,Vzdělávání,22636.88,23870.88,"115201",Rostlinný roztíratelný tuk,88.72
2011,P,Vzdělávání,22636.88,23870.88,"116101",Pomeranče,28.06
2011,P,Vzdělávání,22636.88,23870.88,"116103",Banány žluté,26.97
2011,P,Vzdělávání,22636.88,23870.88,"116104",Jablka konzumní,29.17
2011,P,Vzdělávání,22636.88,23870.88,"117101",Rajská jablka červená kulatá,30.31
2011,P,Vzdělávání,22636.88,23870.88,"117103",Papriky,53.29
2011,P,Vzdělávání,22636.88,23870.88,"117106",Mrkev,16.44
2011,P,Vzdělávání,22636.88,23870.88,"117401",Konzumní brambory,13.53
2011,P,Vzdělávání,22636.88,23870.88,"118101",Cukr krystalový,22.45
2011,P,Vzdělávání,22636.88,23870.88,"122102",Přírodní minerální voda uhličitá,8.29
2011,P,Vzdělávání,22636.88,23870.88,"213201","Pivo výčepní, světlé, lahvové",10.05
2011,P,Vzdělávání,22636.88,23870.88,"2000001",Kapr živý,86.85
2011,Q,Zdravotní a sociální péče,23927.25,23870.88,"111101",Rýže loupaná dlouhozrnná,33.34
2011,Q,Zdravotní a sociální péče,23927.25,23870.88,"111201",Pšeničná mouka hladká,11.44
2011,Q,Zdravotní a sociální péče,23927.25,23870.88,"111301",Chléb konzumní kmínový,21.63
2011,Q,Zdravotní a sociální péče,23927.25,23870.88,"111303",Pečivo pšeničné bílé,43.25
2011,Q,Zdravotní a sociální péče,23927.25,23870.88,"111602",Těstoviny vaječné,35.14
2011,Q,Zdravotní a sociální péče,23927.25,23870.88,"112101",Hovězí maso zadní bez kosti,180.73
2011,Q,Zdravotní a sociální péče,23927.25,23870.88,"112201",Vepřová pečeně s kostí,100.04
2011,Q,Zdravotní a sociální péče,23927.25,23870.88,"112401",Kuřata kuchaná celá,58.29
2011,Q,Zdravotní a sociální péče,23927.25,23870.88,"112704",Šunkový salám,115.91
2011,Q,Zdravotní a sociální péče,23927.25,23870.88,"114201",Mléko polotučné pasterované,17.65
2011,Q,Zdravotní a sociální péče,23927.25,23870.88,"114401",Jogurt bílý netučný,6.52
2011,Q,Zdravotní a sociální péče,23927.25,23870.88,"114501",Eidamská cihla,122.38
2011,Q,Zdravotní a sociální péče,23927.25,23870.88,"114701",Vejce slepičí čerstvá,23.21
2011,Q,Zdravotní a sociální péče,23927.25,23870.88,"115101",Máslo,139.19
2011,Q,Zdravotní a sociální péče,23927.25,23870.88,"115201",Rostlinný roztíratelný tuk,88.72
2011,Q,Zdravotní a sociální péče,23927.25,23870.88,"116101",Pomeranče,28.06
2011,Q,Zdravotní a sociální péče,23927.25,23870.88,"116103",Banány žluté,26.97
2011,Q,Zdravotní a sociální péče,23927.25,23870.88,"116104",Jablka konzumní,29.17
2011,Q,Zdravotní a sociální péče,23927.25,23870.88,"117101",Rajská jablka červená kulatá,30.31
2011,Q,Zdravotní a sociální péče,23927.25,23870.88,"117103",Papriky,53.29
2011,Q,Zdravotní a sociální péče,23927.25,23870.88,"117106",Mrkev,16.44
2011,Q,Zdravotní a sociální péče,23927.25,23870.88,"117401",Konzumní brambory,13.53
2011,Q,Zdravotní a sociální péče,23927.25,23870.88,"118101",Cukr krystalový,22.45
2011,Q,Zdravotní a sociální péče,23927.25,23870.88,"122102",Přírodní minerální voda uhličitá,8.29
2011,Q,Zdravotní a sociální péče,23927.25,23870.88,"213201","Pivo výčepní, světlé, lahvové",10.05
2011,Q,Zdravotní a sociální péče,23927.25,23870.88,"2000001",Kapr živý,86.85
2011,R,"Kulturní, zábavní a rekreační činnosti",17084.56,23870.88,"111101",Rýže loupaná dlouhozrnná,33.34
2011,R,"Kulturní, zábavní a rekreační činnosti",17084.56,23870.88,"111201",Pšeničná mouka hladká,11.44
2011,R,"Kulturní, zábavní a rekreační činnosti",17084.56,23870.88,"111301",Chléb konzumní kmínový,21.63
2011,R,"Kulturní, zábavní a rekreační činnosti",17084.56,23870.88,"111303",Pečivo pšeničné bílé,43.25
2011,R,"Kulturní, zábavní a rekreační činnosti",17084.56,23870.88,"111602",Těstoviny vaječné,35.14
2011,R,"Kulturní, zábavní a rekreační činnosti",17084.56,23870.88,"112101",Hovězí maso zadní bez kosti,180.73
2011,R,"Kulturní, zábavní a rekreační činnosti",17084.56,23870.88,"112201",Vepřová pečeně s kostí,100.04
2011,R,"Kulturní, zábavní a rekreační činnosti",17084.56,23870.88,"112401",Kuřata kuchaná celá,58.29
2011,R,"Kulturní, zábavní a rekreační činnosti",17084.56,23870.88,"112704",Šunkový salám,115.91
2011,R,"Kulturní, zábavní a rekreační činnosti",17084.56,23870.88,"114201",Mléko polotučné pasterované,17.65
2011,R,"Kulturní, zábavní a rekreační činnosti",17084.56,23870.88,"114401",Jogurt bílý netučný,6.52
2011,R,"Kulturní, zábavní a rekreační činnosti",17084.56,23870.88,"114501",Eidamská cihla,122.38
2011,R,"Kulturní, zábavní a rekreační činnosti",17084.56,23870.88,"114701",Vejce slepičí čerstvá,23.21
2011,R,"Kulturní, zábavní a rekreační činnosti",17084.56,23870.88,"115101",Máslo,139.19
2011,R,"Kulturní, zábavní a rekreační činnosti",17084.56,23870.88,"115201",Rostlinný roztíratelný tuk,88.72
2011,R,"Kulturní, zábavní a rekreační činnosti",17084.56,23870.88,"116101",Pomeranče,28.06
2011,R,"Kulturní, zábavní a rekreační činnosti",17084.56,23870.88,"116103",Banány žluté,26.97
2011,R,"Kulturní, zábavní a rekreační činnosti",17084.56,23870.88,"116104",Jablka konzumní,29.17
2011,R,"Kulturní, zábavní a rekreační činnosti",17084.56,23870.88,"117101",Rajská jablka červená kulatá,30.31
2011,R,"Kulturní, zábavní a rekreační činnosti",17084.56,23870.88,"117103",Papriky,53.29
2011,R,"Kulturní, zábavní a rekreační činnosti",17084.56,23870.88,"117106",Mrkev,16.44
2011,R,"Kulturní, zábavní a rekreační činnosti",17084.56,23870.88,"117401",Konzumní brambory,13.53
2011,R,"Kulturní, zábavní a rekreační činnosti",17084.56,23870.88,"118101",Cukr krystalový,22.45
2011,R,"Kulturní, zábavní a rekreační činnosti",17084.56,23870.88,"122102",Přírodní minerální voda uhličitá,8.29
2011,R,"Kulturní, zábavní a rekreační činnosti",17084.56,23870.88,"213201","Pivo výčepní, světlé, lahvové",10.05
2011,R,"Kulturní, zábavní a rekreační činnosti",17084.56,23870.88,"2000001",Kapr živý,86.85
2011,S,Ostatní činnosti,18412.38,23870.88,"111101",Rýže loupaná dlouhozrnná,33.34
2011,S,Ostatní činnosti,18412.38,23870.88,"111201",Pšeničná mouka hladká,11.44
2011,S,Ostatní činnosti,18412.38,23870.88,"111301",Chléb konzumní kmínový,21.63
2011,S,Ostatní činnosti,18412.38,23870.88,"111303",Pečivo pšeničné bílé,43.25
2011,S,Ostatní činnosti,18412.38,23870.88,"111602",Těstoviny vaječné,35.14
2011,S,Ostatní činnosti,18412.38,23870.88,"112101",Hovězí maso zadní bez kosti,180.73
2011,S,Ostatní činnosti,18412.38,23870.88,"112201",Vepřová pečeně s kostí,100.04
2011,S,Ostatní činnosti,18412.38,23870.88,"112401",Kuřata kuchaná celá,58.29
2011,S,Ostatní činnosti,18412.38,23870.88,"112704",Šunkový salám,115.91
2011,S,Ostatní činnosti,18412.38,23870.88,"114201",Mléko polotučné pasterované,17.65
2011,S,Ostatní činnosti,18412.38,23870.88,"114401",Jogurt bílý netučný,6.52
2011,S,Ostatní činnosti,18412.38,23870.88,"114501",Eidamská cihla,122.38
2011,S,Ostatní činnosti,18412.38,23870.88,"114701",Vejce slepičí čerstvá,23.21
2011,S,Ostatní činnosti,18412.38,23870.88,"115101",Máslo,139.19
2011,S,Ostatní činnosti,18412.38,23870.88,"115201",Rostlinný roztíratelný tuk,88.72
2011,S,Ostatní činnosti,18412.38,23870.88,"116101",Pomeranče,28.06
2011,S,Ostatní činnosti,18412.38,23870.88,"116103",Banány žluté,26.97
2011,S,Ostatní činnosti,18412.38,23870.88,"116104",Jablka konzumní,29.17
2011,S,Ostatní činnosti,18412.38,23870.88,"117101",Rajská jablka červená kulatá,30.31
2011,S,Ostatní činnosti,18412.38,23870.88,"117103",Papriky,53.29
2011,S,Ostatní činnosti,18412.38,23870.88,"117106",Mrkev,16.44
2011,S,Ostatní činnosti,18412.38,23870.88,"117401",Konzumní brambory,13.53
2011,S,Ostatní činnosti,18412.38,23870.88,"118101",Cukr krystalový,22.45
2011,S,Ostatní činnosti,18412.38,23870.88,"122102",Přírodní minerální voda uhličitá,8.29
2011,S,Ostatní činnosti,18412.38,23870.88,"213201","Pivo výčepní, světlé, lahvové",10.05
2011,S,Ostatní činnosti,18412.38,23870.88,"2000001",Kapr živý,86.85
2012,,,22351.67,24757.66,"111101",Rýže loupaná dlouhozrnná,34.04
2012,,,22351.67,24757.66,"111201",Pšeničná mouka hladká,11.53
2012,,,22351.67,24757.66,"111301",Chléb konzumní kmínový,22.91
2012,,,22351.67,24757.66,"111303",Pečivo pšeničné bílé,43.67
2012,,,22351.67,24757.66,"111602",Těstoviny vaječné,37.54
2012,,,22351.67,24757.66,"112101",Hovězí maso zadní bez kosti,200.81
2012,,,22351.67,24757.66,"112201",Vepřová pečeně s kostí,109.42
2012,,,22351.67,24757.66,"112401",Kuřata kuchaná celá,62.90
2012,,,22351.67,24757.66,"112704",Šunkový salám,121.75
2012,,,22351.67,24757.66,"114201",Mléko polotučné pasterované,18.80
2012,,,22351.67,24757.66,"114401",Jogurt bílý netučný,7.16
2012,,,22351.67,24757.66,"114501",Eidamská cihla,128.08
2012,,,22351.67,24757.66,"114701",Vejce slepičí čerstvá,35.92
2012,,,22351.67,24757.66,"115101",Máslo,137.03
2012,,,22351.67,24757.66,"115201",Rostlinný roztíratelný tuk,90.02
2012,,,22351.67,24757.66,"116101",Pomeranče,30.19
2012,,,22351.67,24757.66,"116103",Banány žluté,31.00
2012,,,22351.67,24757.66,"116104",Jablka konzumní,31.00
2012,,,22351.67,24757.66,"117101",Rajská jablka červená kulatá,37.86
2012,,,22351.67,24757.66,"117103",Papriky,58.83
2012,,,22351.67,24757.66,"117106",Mrkev,17.44
2012,,,22351.67,24757.66,"117401",Konzumní brambory,10.56
2012,,,22351.67,24757.66,"118101",Cukr krystalový,24.27
2012,,,22351.67,24757.66,"122102",Přírodní minerální voda uhličitá,8.90
2012,,,22351.67,24757.66,"213201","Pivo výčepní, světlé, lahvové",10.16
2012,,,22351.67,24757.66,"2000001",Kapr živý,90.09
2012,A,"Zemědělství, lesnictví, rybářství",17506.89,24757.66,"111101",Rýže loupaná dlouhozrnná,34.04
2012,A,"Zemědělství, lesnictví, rybářství",17506.89,24757.66,"111201",Pšeničná mouka hladká,11.53
2012,A,"Zemědělství, lesnictví, rybářství",17506.89,24757.66,"111301",Chléb konzumní kmínový,22.91
2012,A,"Zemědělství, lesnictví, rybářství",17506.89,24757.66,"111303",Pečivo pšeničné bílé,43.67
2012,A,"Zemědělství, lesnictví, rybářství",17506.89,24757.66,"111602",Těstoviny vaječné,37.54
2012,A,"Zemědělství, lesnictví, rybářství",17506.89,24757.66,"112101",Hovězí maso zadní bez kosti,200.81
2012,A,"Zemědělství, lesnictví, rybářství",17506.89,24757.66,"112201",Vepřová pečeně s kostí,109.42
2012,A,"Zemědělství, lesnictví, rybářství",17506.89,24757.66,"112401",Kuřata kuchaná celá,62.90
2012,A,"Zemědělství, lesnictví, rybářství",17506.89,24757.66,"112704",Šunkový salám,121.75
2012,A,"Zemědělství, lesnictví, rybářství",17506.89,24757.66,"114201",Mléko polotučné pasterované,18.80
2012,A,"Zemědělství, lesnictví, rybářství",17506.89,24757.66,"114401",Jogurt bílý netučný,7.16
2012,A,"Zemědělství, lesnictví, rybářství",17506.89,24757.66,"114501",Eidamská cihla,128.08
2012,A,"Zemědělství, lesnictví, rybářství",17506.89,24757.66,"114701",Vejce slepičí čerstvá,35.92
2012,A,"Zemědělství, lesnictví, rybářství",17506.89,24757.66,"115101",Máslo,137.03
2012,A,"Zemědělství, lesnictví, rybářství",17506.89,24757.66,"115201",Rostlinný roztíratelný tuk,90.02
2012,A,"Zemědělství, lesnictví, rybářství",17506.89,24757.66,"116101",Pomeranče,30.19
2012,A,"Zemědělství, lesnictví, rybářství",17506.89,24757.66,"116103",Banány žluté,31.00
2012,A,"Zemědělství, lesnictví, rybářství",17506.89,24757.66,"116104",Jablka konzumní,31.00
2012,A,"Zemědělství, lesnictví, rybářství",17506.89,24757.66,"117101",Rajská jablka červená kulatá,37.86
2012,A,"Zemědělství, lesnictví, rybářství",17506.89,24757.66,"117103",Papriky,58.83
2012,A,"Zemědělství, lesnictví, rybářství",17506.89,24757.66,"117106",Mrkev,17.44
2012,A,"Zemědělství, lesnictví, rybářství",17506.89,24757.66,"117401",Konzumní brambory,10.56
2012,A,"Zemědělství, lesnictví, rybářství",17506.89,24757.66,"118101",Cukr krystalový,24.27
2012,A,"Zemědělství, lesnictví, rybářství",17506.89,24757.66,"122102",Přírodní minerální voda uhličitá,8.90
2012,A,"Zemědělství, lesnictví, rybářství",17506.89,24757.66,"213201","Pivo výčepní, světlé, lahvové",10.16
2012,A,"Zemědělství, lesnictví, rybářství",17506.89,24757.66,"2000001",Kapr živý,90.09
2012,B,Těžba a dobývání,32513.63,24757.66,"111101",Rýže loupaná dlouhozrnná,34.04
2012,B,Těžba a dobývání,32513.63,24757.66,"111201",Pšeničná mouka hladká,11.53
2012,B,Těžba a dobývání,32513.63,24757.66,"111301",Chléb konzumní kmínový,22.91
2012,B,Těžba a dobývání,32513.63,24757.66,"111303",Pečivo pšeničné bílé,43.67
2012,B,Těžba a dobývání,32513.63,24757.66,"111602",Těstoviny vaječné,37.54
2012,B,Těžba a dobývání,32513.63,24757.66,"112101",Hovězí maso zadní bez kosti,200.81
2012,B,Těžba a dobývání,32513.63,24757.66,"112201",Vepřová pečeně s kostí,109.42
2012,B,Těžba a dobývání,32513.63,24757.66,"112401",Kuřata kuchaná celá,62.90
2012,B,Těžba a dobývání,32513.63,24757.66,"112704",Šunkový salám,121.75
2012,B,Těžba a dobývání,32513.63,24757.66,"114201",Mléko polotučné pasterované,18.80
2012,B,Těžba a dobývání,32513.63,24757.66,"114401",Jogurt bílý netučný,7.16
2012,B,Těžba a dobývání,32513.63,24757.66,"114501",Eidamská cihla,128.08
2012,B,Těžba a dobývání,32513.63,24757.66,"114701",Vejce slepičí čerstvá,35.92
2012,B,Těžba a dobývání,32513.63,24757.66,"115101",Máslo,137.03
2012,B,Těžba a dobývání,32513.63,24757.66,"115201",Rostlinný roztíratelný tuk,90.02
2012,B,Těžba a dobývání,32513.63,24757.66,"116101",Pomeranče,30.19
2012,B,Těžba a dobývání,32513.63,24757.66,"116103",Banány žluté,31.00
2012,B,Těžba a dobývání,32513.63,24757.66,"116104",Jablka konzumní,31.00
2012,B,Těžba a dobývání,32513.63,24757.66,"117101",Rajská jablka červená kulatá,37.86
2012,B,Těžba a dobývání,32513.63,24757.66,"117103",Papriky,58.83
