"country","abbreviation","avg_height","calling_code","capital_city","continent","currency_name","religion","currency_code","domain_tld","elevation","north","south","west","east","government_type","independence_date","iso_numeric","landlocked","life_expectancy","national_symbol","national_dish","population_density","population","region_in_world","surface_area","yearly_average_temperature","median_age_2018","iso2","iso3","year","GDP","economy_population","gini","taxes","fertility","mortaliy_under5"
Spain,ES,172.0,34.0,Madrid,Europe,Euro,Christianity,EUR,.es,660.0,43.7914,36.0001,-9.30152,4.32778,Constitutional Monarchy,1492.0,724.0,0.0,78.8,animal,Tortilla española,93.52905826,46796540,Southern Europe,505992.0,13.3,43.9,ES,ESP,2015,1420264316878.6,46444832,36.2,,1.33,3.3
Spain,ES,172.0,34.0,Madrid,Europe,Euro,Christianity,EUR,.es,660.0,43.7914,36.0001,-9.30152,4.32778,Constitutional Monarchy,1492.0,724.0,0.0,78.8,animal,Tortilla española,93.52905826,46796540,Southern Europe,505992.0,13.3,43.9,ES,ESP,2014,1367806573139.25,46480882,36.1,,1.32,3.4
Spain,ES,172.0,34.0,Madrid,Europe,Euro,Christianity,EUR,.es,660.0,43.7914,36.0001,-9.30152,4.32778,Constitutional Monarchy,1492.0,724.0,0.0,78.8,animal,Tortilla española,93.52905826,46796540,Southern Europe,505992.0,13.3,43.9,ES,ESP,2013,1349135775978.08,46620045,36.2,,1.27,3.5
Spain,ES,172.0,34.0,Madrid,Europe,Euro,Christianity,EUR,.es,660.0,43.7914,36.0001,-9.30152,4.32778,Constitutional Monarchy,1492.0,724.0,0.0,78.8,animal,Tortilla española,93.52905826,46796540,Southern Europe,505992.0,13.3,43.9,ES,ESP,2012,1368783211618.46,46773055,35.4,,1.32,3.6
Spain,ES,172.0,34.0,Madrid,Europe,Euro,Christianity,EUR,.es,660.0,43.7914,36.0001,-9.30152,4.32778,Constitutional Monarchy,1492.0,724.0,0.0,78.8,animal,Tortilla española,93.52905826,46796540,Southern Europe,505992.0,13.3,43.9,ES,ESP,2011,1410526928100.77,46742697,35.7,,1.34,3.7
Spain,ES,172.0,34.0,Madrid,Europe,Euro,Christianity,EUR,.es,660.0,43.7914,36.0001,-9.30152,4.32778,Constitutional Monarchy,1492.0,724.0,0.0,78.8,animal,Tortilla española,93.52905826,46796540,Southern Europe,505992.0,13.3,43.9,ES,ESP,2010,1422108199783.34,46576897,35.2,,1.37,3.8
Spain,ES,172.0,34.0,Madrid,Europe,Euro,Christianity,EUR,.es,660.0,43.7914,36.0001,-9.30152,4.32778,Constitutional Monarchy,1492.0,724.0,0.0,78.8,animal,Tortilla española,93.52905826,46796540,Southern Europe,505992.0,13.3,43.9,ES,ESP,2009,1419793790647.73,46362946,34.9,,1.38,4.0
Spain,ES,172.0,34.0,Madrid,Europe,Euro,Christianity,EUR,.es,660.0,43.7914,36.0001,-9.30152,4.32778,Constitutional Monarchy,1492.0,724.0,0.0,78.8,animal,Tortilla española,93.52905826,46796540,Southern Europe,505992.0,13.3,43.9,ES,ESP,2008,1475313249889.36,45954106,34.2,,1.45,4.2
Spain,ES,172.0,34.0,Madrid,Europe,Euro,Christianity,EUR,.es,660.0,43.7914,36.0001,-9.30152,4.32778,Constitutional Monarchy,1492.0,724.0,0.0,78.8,animal,Tortilla española,93.52905826,46796540,Southern Europe,505992.0,13.3,43.9,ES,ESP,2007,1462340169523.89,45226803,34.1,,1.38,4.4
Spain,ES,172.0,34.0,Madrid,Europe,Euro,Christianity,EUR,.es,660.0,43.7914,36.0001,-9.30152,4.32778,Constitutional Monarchy,1492.0,724.0,0.0,78.8,animal,Tortilla española,93.52905826,46796540,Southern Europe,505992.0,13.3,43.9,ES,ESP,2006,1411461390559.29,44397319,33.5,,1.36,4.5
Sweden,SE,179.3,46.0,Stockholm,Europe,Swedish Krona,Christianity,SEK,.se,320.0,69.0625,55.3371,11.1187,24.1563,Constitutional Monarchy,836.0,752.0,0.0,79.6,,"Köttbullar, Kräftskiva,Surströmming,Ostkaka",25.00104343,10175214,Nordic Countries,449964.0,2.1,41.1,SE,SWE,2018,589259147923.413,10175214,30.0,27.9091466033843,1.76,2.7
Sweden,SE,179.3,46.0,Stockholm,Europe,Swedish Krona,Christianity,SEK,.se,320.0,69.0625,55.3371,11.1187,24.1563,Constitutional Monarchy,836.0,752.0,0.0,79.6,,"Köttbullar, Kräftskiva,Surströmming,Ostkaka",25.00104343,10175214,Nordic Countries,449964.0,2.1,41.1,SE,SWE,2017,577988245098.533,10057698,28.8,28.1273850866599,1.78,2.7
Sweden,SE,179.3,46.0,Stockholm,Europe,Swedish Krona,Christianity,SEK,.se,320.0,69.0625,55.3371,11.1187,24.1563,Constitutional Monarchy,836.0,752.0,0.0,79.6,,"Köttbullar, Kräftskiva,Surströmming,Ostkaka",25.00104343,10175214,Nordic Countries,449964.0,2.1,41.1,SE,SWE,2016,563517539985.087,9923085.0,29.6,28.120504703138,1.85,2.8
Sweden,SE,179.3,46.0,Stockholm,Europe,Swedish Krona,Christianity,SEK,.se,320.0,69.0625,55.3371,11.1187,24.1563,Constitutional Monarchy,836.0,752.0,0.0,79.6,,"Köttbullar, Kräftskiva,Surströmming,Ostkaka",25.00104343,10175214,Nordic Countries,449964.0,2.1,41.1,SE,SWE,2015,552086083358.095,9799186.0,29.2,27.1368417099522,1.85,2.9
Sweden,SE,179.3,46.0,Stockholm,Europe,Swedish Krona,Christianity,SEK,.se,320.0,69.0625,55.3371,11.1187,24.1563,Constitutional Monarchy,836.0,752.0,0.0,79.6,,"Köttbullar, Kräftskiva,Surströmming,Ostkaka",25.00104343,10175214,Nordic Countries,449964.0,2.1,41.1,SE,SWE,2014,528366235242.641,9696110.0,28.4,26.5148908140545,1.88,2.9
Sweden,SE,179.3,46.0,Stockholm,Europe,Swedish Krona,Christianity,SEK,.se,320.0,69.0625,55.3371,11.1187,24.1563,Constitutional Monarchy,836.0,752.0,0.0,79.6,,"Köttbullar, Kräftskiva,Surströmming,Ostkaka",25.00104343,10175214,Nordic Countries,449964.0,2.1,41.1,SE,SWE,2013,514686895802.716,9600379.0,28.8,26.4675406280059,1.89,2.9
Sweden,SE,179.3,46.0,Stockholm,Europe,Swedish Krona,Christianity,SEK,.se,320.0,69.0625,55.3371,11.1187,24.1563,Constitutional Monarchy,836.0,752.0,0.0,79.6,,"Köttbullar, Kräftskiva,Surströmming,Ostkaka",25.00104343,10175214,Nordic Countries,449964.0,2.1,41.1,SE,SWE,2012,508645330091.796,9519374.0,27.6,26.3039107303439,1.91,3.0
Sweden,SE,179.3,46.0,Stockholm,Europe,Swedish Krona,Christianity,SEK,.se,320.0,69.0625,55.3371,11.1187,24.1563,Constitutional Monarchy,836.0,752.0,0.0,79.6,,"Köttbullar, Kräftskiva,Surströmming,Ostkaka",25.00104343,10175214,Nordic Countries,449964.0,2.1,41.1,SE,SWE,2011,511655422318.786,9449213.0,27.6,26.6327333985174,1.9,3.0
Sweden,SE,179.3,46.0,Stockholm,Europe,Swedish Krona,Christianity,SEK,.se,320.0,69.0625,55.3371,11.1187,24.1563,Constitutional Monarchy,836.0,752.0,0.0,79.6,,"Köttbullar, Kräftskiva,Surströmming,Ostkaka",25.00104343,10175214,Nordic Countries,449964.0,2.1,41.1,SE,SWE,2010,495812558843.31,9378126.0,27.7,27.3995188579747,1.98,3.1
Sweden,SE,179.3,46.0,Stockholm,Europe,Swedish Krona,Christianity,SEK,.se,320.0,69.0625,55.3371,11.1187,24.1563,Constitutional Monarchy,836.0,752.0,0.0,79.6,,"Köttbullar, Kräftskiva,Surströmming,Ostkaka",25.00104343,10175214,Nordic Countries,449964.0,2.1,41.1,SE,SWE,2009,467959130636.214,9298515.0,27.3,27.2335384612622,1.94,3.1
Sweden,SE,179.3,46.0,Stockholm,Europe,Swedish Krona,Christianity,SEK,.se,320.0,69.0625,55.3371,11.1187,24.1563,Constitutional Monarchy,836.0,752.0,0.0,79.6,,"Köttbullar, Kräftskiva,Surströmming,Ostkaka",25.00104343,10175214,Nordic Countries,449964.0,2.1,41.1,SE,SWE,2008,489188904610.127,9219637.0,28.1,27.4719371629243,1.91,3.2
Sweden,SE,179.3,46.0,Stockholm,Europe,Swedish Krona,Christianity,SEK,.se,320.0,69.0625,55.3371,11.1187,24.1563,Constitutional Monarchy,836.0,752.0,0.0,79.6,,"Köttbullar, Kräftskiva,Surströmming,Ostkaka",25.00104343,10175214,Nordic Countries,449964.0,2.1,41.1,SE,SWE,2007,491402966162.082,9148092.0,27.1,28.5070406755097,1.88,3.3
Sweden,SE,179.3,46.0,Stockholm,Europe,Swedish Krona,Christianity,SEK,.se,320.0,69.0625,55.3371,11.1187,24.1563,Constitutional Monarchy,836.0,752.0,0.0,79.6,,"Köttbullar, Kräftskiva,Surströmming,Ostkaka",25.00104343,10175214,Nordic Countries,449964.0,2.1,41.1,SE,SWE,2006,475064446275.73,9080505.0,26.4,28.5603081429543,1.85,3.5
Switzerland,CH,176.5,41.0,Bern,Europe,Swiss Franc,Christianity,CHF,.ch,1350.0,47.8053,45.8257,5.95747,10.4915,Federation,1499.0,756.0,1.0,79.6,,"Cervelat,Fondue, Rösti",215.5213784,8513227.0,Western Europe,41284.0,5.5,42.7,CH,CHE,2018,704920576240.946,8514329.0,33.1,9.55511205283755,1.52,4.1
Switzerland,CH,176.5,41.0,Bern,Europe,Swiss Franc,Christianity,CHF,.ch,1350.0,47.8053,45.8257,5.95747,10.4915,Federation,1499.0,756.0,1.0,79.6,,"Cervelat,Fondue, Rösti",215.5213784,8513227.0,Western Europe,41284.0,5.5,42.7,CH,CHE,2017,684299849661.364,8451840.0,32.7,9.92912781437063,1.52,4.2
Switzerland,CH,176.5,41.0,Bern,Europe,Swiss Franc,Christianity,CHF,.ch,1350.0,47.8053,45.8257,5.95747,10.4915,Federation,1499.0,756.0,1.0,79.6,,"Cervelat,Fondue, Rösti",215.5213784,8513227.0,Western Europe,41284.0,5.5,42.7,CH,CHE,2016,673624122427.937,8373338.0,33.0,9.30042803315799,1.54,4.2
Switzerland,CH,176.5,41.0,Bern,Europe,Swiss Franc,Christianity,CHF,.ch,1350.0,47.8053,45.8257,5.95747,10.4915,Federation,1499.0,756.0,1.0,79.6,,"Cervelat,Fondue, Rösti",215.5213784,8513227.0,Western Europe,41284.0,5.5,42.7,CH,CHE,2015,660123368612.609,8282396.0,32.3,9.44687261718764,1.54,4.3
Switzerland,CH,176.5,41.0,Bern,Europe,Swiss Franc,Christianity,CHF,.ch,1350.0,47.8053,45.8257,5.95747,10.4915,Federation,1499.0,756.0,1.0,79.6,,"Cervelat,Fondue, Rösti",215.5213784,8513227.0,Western Europe,41284.0,5.5,42.7,CH,CHE,2014,649358506468.394,8188649.0,32.5,8.9900958525177,1.54,4.4
Switzerland,CH,176.5,41.0,Bern,Europe,Swiss Franc,Christianity,CHF,.ch,1350.0,47.8053,45.8257,5.95747,10.4915,Federation,1499.0,756.0,1.0,79.6,,"Cervelat,Fondue, Rösti",215.5213784,8513227.0,Western Europe,41284.0,5.5,42.7,CH,CHE,2013,633849198063.623,8089346.0,32.5,9.17162958719373,1.52,4.4
Switzerland,CH,176.5,41.0,Bern,Europe,Swiss Franc,Christianity,CHF,.ch,1350.0,47.8053,45.8257,5.95747,10.4915,Federation,1499.0,756.0,1.0,79.6,,"Cervelat,Fondue, Rösti",215.5213784,8513227.0,Western Europe,41284.0,5.5,42.7,CH,CHE,2012,622509149394.166,7996861.0,31.6,9.09370056598109,1.52,4.4
Switzerland,CH,176.5,41.0,Bern,Europe,Swiss Franc,Christianity,CHF,.ch,1350.0,47.8053,45.8257,5.95747,10.4915,Federation,1499.0,756.0,1.0,79.6,,"Cervelat,Fondue, Rösti",215.5213784,8513227.0,Western Europe,41284.0,5.5,42.7,CH,CHE,2011,615023126905.369,7912398.0,31.7,9.24255046292749,1.52,4.5
Switzerland,CH,176.5,41.0,Bern,Europe,Swiss Franc,Christianity,CHF,.ch,1350.0,47.8053,45.8257,5.95747,10.4915,Federation,1499.0,756.0,1.0,79.6,,"Cervelat,Fondue, Rösti",215.5213784,8513227.0,Western Europe,41284.0,5.5,42.7,CH,CHE,2010,603434493402.679,7824909.0,32.6,9.29288250859921,1.52,4.6
Switzerland,CH,176.5,41.0,Bern,Europe,Swiss Franc,Christianity,CHF,.ch,1350.0,47.8053,45.8257,5.95747,10.4915,Federation,1499.0,756.0,1.0,79.6,,"Cervelat,Fondue, Rösti",215.5213784,8513227.0,Western Europe,41284.0,5.5,42.7,CH,CHE,2009,584337741980.175,7743831.0,32.9,9.28175595937054,1.5,4.6
Switzerland,CH,176.5,41.0,Bern,Europe,Swiss Franc,Christianity,CHF,.ch,1350.0,47.8053,45.8257,5.95747,10.4915,Federation,1499.0,756.0,1.0,79.6,,"Cervelat,Fondue, Rösti",215.5213784,8513227.0,Western Europe,41284.0,5.5,42.7,CH,CHE,2008,596747909749.776,7647675.0,33.8,9.53609776378747,1.48,4.7
Switzerland,CH,176.5,41.0,Bern,Europe,Swiss Franc,Christianity,CHF,.ch,1350.0,47.8053,45.8257,5.95747,10.4915,Federation,1499.0,756.0,1.0,79.6,,"Cervelat,Fondue, Rösti",215.5213784,8513227.0,Western Europe,41284.0,5.5,42.7,CH,CHE,2007,580745403737.188,7551117.0,34.3,9.01425283337186,1.46,4.8
Switzerland,CH,176.5,41.0,Bern,Europe,Swiss Franc,Christianity,CHF,.ch,1350.0,47.8053,45.8257,5.95747,10.4915,Federation,1499.0,756.0,1.0,79.6,,"Cervelat,Fondue, Rösti",215.5213784,8513227.0,Western Europe,41284.0,5.5,42.7,CH,CHE,2006,558432011619.952,7483934.0,33.9,9.14914050100734,1.44,4.9
Ukraine,UA,175.0,380.0,Kyiv,Europe,Ukraine Hryvnia,Christianity,UAH,.ua,175.0,52.3694,44.3904,22.1289,40.2074,Republic,1991.0,804.0,0.0,66.0,,"Borscht, Varenyky",77.02966735,44622516,Eastern Europe,603700.0,8.3,41.2,UA,UKR,2018,131291651249.309,44622518,26.1,20.1408893342575,1.301,8.6
Ukraine,UA,175.0,380.0,Kyiv,Europe,Ukraine Hryvnia,Christianity,UAH,.ua,175.0,52.3694,44.3904,22.1289,40.2074,Republic,1991.0,804.0,0.0,66.0,,"Borscht, Varenyky",77.02966735,44622516,Eastern Europe,603700.0,8.3,41.2,UA,UKR,2017,126968015121.443,44831135,26.0,20.0345254939706,1.374,8.9
Ukraine,UA,175.0,380.0,Kyiv,Europe,Ukraine Hryvnia,Christianity,UAH,.ua,175.0,52.3694,44.3904,22.1289,40.2074,Republic,1991.0,804.0,0.0,66.0,,"Borscht, Varenyky",77.02966735,44622516,Eastern Europe,603700.0,8.3,41.2,UA,UKR,2016,123912293812.632,45004673,25.0,19.6301198096561,1.466,9.2
Ukraine,UA,175.0,380.0,Kyiv,Europe,Ukraine Hryvnia,Christianity,UAH,.ua,175.0,52.3694,44.3904,22.1289,40.2074,Republic,1991.0,804.0,0.0,66.0,,"Borscht, Varenyky",77.02966735,44622516,Eastern Europe,603700.0,8.3,41.2,UA,UKR,2015,121203317705.377,45154036,25.5,20.4513654211322,1.506,9.5
Ukraine,UA,175.0,380.0,Kyiv,Europe,Ukraine Hryvnia,Christianity,UAH,.ua,175.0,52.3694,44.3904,22.1289,40.2074,Republic,1991.0,804.0,0.0,66.0,,"Borscht, Varenyky",77.02966735,44622516,Eastern Europe,603700.0,8.3,41.2,UA,UKR,2014,134331480637.625,45272155,24.0,17.294347838416,1.498,9.8
Ukraine,UA,175.0,380.0,Kyiv,Europe,Ukraine Hryvnia,Christianity,UAH,.ua,175.0,52.3694,44.3904,22.1289,40.2074,Republic,1991.0,804.0,0.0,66.0,,"Borscht, Varenyky",77.02966735,44622516,Eastern Europe,603700.0,8.3,41.2,UA,UKR,2013,143750950398.359,45489648,24.6,17.5613807826656,1.506,10.2
Ukraine,UA,175.0,380.0,Kyiv,Europe,Ukraine Hryvnia,Christianity,UAH,.ua,175.0,52.3694,44.3904,22.1289,40.2074,Republic,1991.0,804.0,0.0,66.0,,"Borscht, Varenyky",77.02966735,44622516,Eastern Europe,603700.0,8.3,41.2,UA,UKR,2012,143789339118.051,45593342,24.7,18.316557139084,1.531,10.7
Ukraine,UA,175.0,380.0,Kyiv,Europe,Ukraine Hryvnia,Christianity,UAH,.ua,175.0,52.3694,44.3904,22.1289,40.2074,Republic,1991.0,804.0,0.0,66.0,,"Borscht, Varenyky",77.02966735,44622516,Eastern Europe,603700.0,8.3,41.2,UA,UKR,2011,143446957451.616,45706086,24.6,18.5150527965194,1.459,11.2
Ukraine,UA,175.0,380.0,Kyiv,Europe,Ukraine Hryvnia,Christianity,UAH,.ua,175.0,52.3694,44.3904,22.1289,40.2074,Republic,1991.0,804.0,0.0,66.0,,"Borscht, Varenyky",77.02966735,44622516,Eastern Europe,603700.0,8.3,41.2,UA,UKR,2010,136013155905.036,45870741,24.8,15.5705214083343,1.443,11.7
Ukraine,UA,175.0,380.0,Kyiv,Europe,Ukraine Hryvnia,Christianity,UAH,.ua,175.0,52.3694,44.3904,22.1289,40.2074,Republic,1991.0,804.0,0.0,66.0,,"Borscht, Varenyky",77.02966735,44622516,Eastern Europe,603700.0,8.3,41.2,UA,UKR,2009,130990467246.875,46053331,25.3,16.3877521496974,1.473,12.3
Ukraine,UA,175.0,380.0,Kyiv,Europe,Ukraine Hryvnia,Christianity,UAH,.ua,175.0,52.3694,44.3904,22.1289,40.2074,Republic,1991.0,804.0,0.0,66.0,,"Borscht, Varenyky",77.02966735,44622516,Eastern Europe,603700.0,8.3,41.2,UA,UKR,2008,153669941036.719,46258189,26.6,17.8801019077614,1.458,12.9
Ukraine,UA,175.0,380.0,Kyiv,Europe,Ukraine Hryvnia,Christianity,UAH,.ua,175.0,52.3694,44.3904,22.1289,40.2074,Republic,1991.0,804.0,0.0,66.0,,"Borscht, Varenyky",77.02966735,44622516,Eastern Europe,603700.0,8.3,41.2,UA,UKR,2007,150209086270.689,46509355,27.0,16.5007145565375,1.345,13.4
Ukraine,UA,175.0,380.0,Kyiv,Europe,Ukraine Hryvnia,Christianity,UAH,.ua,175.0,52.3694,44.3904,22.1289,40.2074,Republic,1991.0,804.0,0.0,66.0,,"Borscht, Varenyky",77.02966735,44622516,Eastern Europe,603700.0,8.3,41.2,UA,UKR,2006,139607929641.793,46787786,29.8,17.7648807443407,1.31,13.9
United Kingdom,UK,175.4,44.0,London,Europe,,Christianity,GBP,.gb,,59.3602,49.9062,-8.62356,1.759,Constitutional Monarchy,1066.0,826.0,0.0,77.7,,"Fish and chips,Chicken tikka masala (Indian-British curry)",274.8273922,66460344,British Isles,242900.0,8.45,40.6,UK,GBR,2018,2874157497314.14,66460344,,25.6203216745604,1.68,4.3
United Kingdom,UK,175.4,44.0,London,Europe,,Christianity,GBP,.gb,,59.3602,49.9062,-8.62356,1.759,Constitutional Monarchy,1066.0,826.0,0.0,77.7,,"Fish and chips,Chicken tikka masala (Indian-British curry)",274.8273922,66460344,British Isles,242900.0,8.45,40.6,UK,GBR,2017,2838601442114.14,66058859,35.1,25.6570007980638,1.74,4.4
United Kingdom,UK,175.4,44.0,London,Europe,,Christianity,GBP,.gb,,59.3602,49.9062,-8.62356,1.759,Constitutional Monarchy,1066.0,826.0,0.0,77.7,,"Fish and chips,Chicken tikka masala (Indian-British curry)",274.8273922,66460344,British Isles,242900.0,8.45,40.6,UK,GBR,2016,2790046007973.58,65611593,34.8,25.415949771195,1.79,4.4
United Kingdom,UK,175.4,44.0,London,Europe,,Christianity,GBP,.gb,,59.3602,49.9062,-8.62356,1.759,Constitutional Monarchy,1066.0,826.0,0.0,77.7,,"Fish and chips,Chicken tikka masala (Indian-British curry)",274.8273922,66460344,British Isles,242900.0,8.45,40.6,UK,GBR,2015,2742804332759.55,65116219,33.2,25.0033209334454,1.8,4.5
United Kingdom,UK,175.4,44.0,London,Europe,,Christianity,GBP,.gb,,59.3602,49.9062,-8.62356,1.759,Constitutional Monarchy,1066.0,826.0,0.0,77.7,,"Fish and chips,Chicken tikka masala (Indian-British curry)",274.8273922,66460344,British Isles,242900.0,8.45,40.6,UK,GBR,2014,2679486211063.81,64602298,34.0,24.8771878596335,1.81,4.5
United Kingdom,UK,175.4,44.0,London,Europe,,Christianity,GBP,.gb,,59.3602,49.9062,-8.62356,1.759,Constitutional Monarchy,1066.0,826.0,0.0,77.7,,"Fish and chips,Chicken tikka masala (Indian-British curry)",274.8273922,66460344,British Isles,242900.0,8.45,40.6,UK,GBR,2013,2604914574687.66,64128273,33.2,25.0962177925965,1.83,4.7
United Kingdom,UK,175.4,44.0,London,Europe,,Christianity,GBP,.gb,,59.3602,49.9062,-8.62356,1.759,Constitutional Monarchy,1066.0,826.0,0.0,77.7,,"Fish and chips,Chicken tikka masala (Indian-British curry)",274.8273922,66460344,British Isles,242900.0,8.45,40.6,UK,GBR,2012,2549186468912.68,63700215,32.3,25.0789533640618,1.92,4.8
United Kingdom,UK,175.4,44.0,London,Europe,,Christianity,GBP,.gb,,59.3602,49.9062,-8.62356,1.759,Constitutional Monarchy,1066.0,826.0,0.0,77.7,,"Fish and chips,Chicken tikka masala (Indian-British curry)",274.8273922,66460344,British Isles,242900.0,8.45,40.6,UK,GBR,2011,2513237223477.67,63258810,33.2,25.8381065222773,1.91,5.0
United Kingdom,UK,175.4,44.0,London,Europe,,Christianity,GBP,.gb,,59.3602,49.9062,-8.62356,1.759,Constitutional Monarchy,1066.0,826.0,0.0,77.7,,"Fish and chips,Chicken tikka masala (Indian-British curry)",274.8273922,66460344,British Isles,242900.0,8.45,40.6,UK,GBR,2010,2481579504997.81,62766365,34.4,25.2945934283795,1.92,5.2
United Kingdom,UK,175.4,44.0,London,Europe,,Christianity,GBP,.gb,,59.3602,49.9062,-8.62356,1.759,Constitutional Monarchy,1066.0,826.0,0.0,77.7,,"Fish and chips,Chicken tikka masala (Indian-British curry)",274.8273922,66460344,British Isles,242900.0,8.45,40.6,UK,GBR,2009,2431156088971.62,62276270,34.3,24.1525256810889,1.89,5.4
United Kingdom,UK,175.4,44.0,London,Europe,,Christianity,GBP,.gb,,59.3602,49.9062,-8.62356,1.759,Constitutional Monarchy,1066.0,826.0,0.0,77.7,,"Fish and chips,Chicken tikka masala (Indian-British curry)",274.8273922,66460344,British Isles,242900.0,8.45,40.6,UK,GBR,2008,2535463784367.3,61806995,34.1,26.4974431480331,1.91,5.6
United Kingdom,UK,175.4,44.0,London,Europe,,Christianity,GBP,.gb,,59.3602,49.9062,-8.62356,1.759,Constitutional Monarchy,1066.0,826.0,0.0,77.7,,"Fish and chips,Chicken tikka masala (Indian-British curry)",274.8273922,66460344,British Isles,242900.0,8.45,40.6,UK,GBR,2007,2542551914678.86,61322463,35.7,25.9294282009075,1.86,5.8
United Kingdom,UK,175.4,44.0,London,Europe,,Christianity,GBP,.gb,,59.3602,49.9062,-8.62356,1.759,Constitutional Monarchy,1066.0,826.0,0.0,77.7,,"Fish and chips,Chicken tikka masala (Indian-British curry)",274.8273922,66460344,British Isles,242900.0,8.45,40.6,UK,GBR,2006,2483917165662.06,60846820,34.6,25.7565857243974,1.82,5.9
